id,DATA_MONTH,DATA_TYPE,NAME,OR_CUR,OR_CUR_ZB,OR_CUR_YOY,OR_ACC,OR_ACC_ZB,OR_ACC_YOY,SHOP_NUM,SHOP_NUM_ZB,SHOP_NUM_YOY,KIND_CUR,KIND_CUR_YOY,KIND_ACC,KIND_ACC_YOY,NOT_KIND_CUR,NOT_KIND_CUR_YOY,NOT_KIND_ACC,NOT_KIND_ACC_YOY,KIND_CUR_ZB,KIND_ACC_ZB
1045,2018/2/1 0:00,交易类型,C2C,1.75E+11,38.18,11.99,4.49E+11,39.21,16.99,7969423,96.74,3.13,1.24E+11,8.67,3.19E+11,12.85,50820666684,21.02,1.30E+11,28.5,,
1046,2018/3/1 0:00,交易类型,C2C,3.07E+11,38.8,21.82,7.56E+11,39.04,18.9,7974322,96.71,2.49,2.36E+11,19.97,5.55E+11,15.77,70848980105,28.41,2.01E+11,28.47,,
1047,2018/4/1 0:00,省市,浙江省,1.17E+11,16.98,23.59,4.39E+11,16.73,23.4,1187125,14.39,3,82287683941,20.97,2.95E+11,18.61,34569823517,30.33,1.45E+11,34.48,15.71,15.15
1048,2018/5/1 0:00,省市,浙江省,1.02E+11,14.71,23.26,5.41E+11,16.31,23.38,1388369,16.65,3.12,74051617044,21.38,3.69E+11,19.16,28022787963,28.5,1.73E+11,33.47,14.14,14.93
1049,2018/6/1 0:00,省市,浙江省,1.26E+11,14.76,22.77,6.68E+11,15.99,23.26,1388623,16.65,3.11,94972716772,21.26,4.64E+11,19.58,31272762111,27.61,2.04E+11,32.53,14.36,14.81
1050,2018/1/1 0:00,省市,重庆市,7358809292,1.07,29.76,7358809292,1.07,29.76,94282,1.15,1.24,4041504881,27.41,4041504881,27.41,3317304411,32.73,3317304411,32.73,0.83,0.83
1051,2018/2/1 0:00,省市,重庆市,4900539449,1.07,30.87,12259348740,1.07,30.2,94326,1.14,1.15,2640021437,25.11,6681526318,26.49,2260518011,38.3,5577822422,34.93,0.81,0.82
1052,2018/3/1 0:00,省市,重庆市,8467828865,1.07,42.31,20727177605,1.07,34.89,94398,1.14,0.94,5004872759,40.99,11686399077,32.32,3462956106,44.28,9040778528,38.36,0.82,0.82
1053,2018/4/1 0:00,省市,重庆市,7006406249,1.02,34.81,27733583854,1.06,34.87,94474,1.14,0.88,4248198408,32.6,15934597485,32.39,2758207841,38.36,11798986369,38.36,0.81,0.82
1054,2018/5/1 0:00,省市,重庆市,2533582338,0.37,12.69,30267166192,0.91,32.68,60083,0.72,2.32,1874432977,10.26,17809030461,29.66,659149361.7,20.25,12458135731,37.27,0.36,0.72
1055,2018/6/1 0:00,省市,重庆市,3486605931,0.41,37.91,33753772123,0.81,33.21,60094,0.72,2.31,2675021468,38.27,20484051930,30.72,811584462.8,36.73,13269720194,37.24,0.4,0.65
1056,2017/10/1 0:00,平台,当当网,746971912.3,0.11,,746971912.3,0.01,,2092,0.03,,746971912.3,,746971912.3,,,,,,,
1057,2017/11/1 0:00,平台,当当网,1155679486,0.12,,1902651398,0.03,,2276,0.03,,1155679486,,1902651398,,,,,,,
1058,2017/12/1 0:00,平台,当当网,857875926,0.11,,2760527324,0.04,,2293,0.03,,857875926,,2760527324,,,,,,,
1059,2017/9/1 0:00,平台,国美在线,3245793628,0.49,,3245793628,0.07,,2524,0.03,,3213793623,,3213793623,,32000004.99,,32000004.99,,,
1060,2017/10/1 0:00,平台,国美在线,2746148413,0.41,,5991942041,0.11,,2549,0.03,,2718682241,,5932475864,,27466172.06,,59466177.05,,,
1061,2017/11/1 0:00,平台,国美在线,4247671524,0.43,,10239613565,0.16,,2610,0.03,,4206070524,,10138546388,,41601000.3,,101067177.4,,,
1062,2017/12/1 0:00,平台,国美在线,3153940195,0.41,,13393553760,0.18,,2638,0.03,,3122399014,,13260945402,,31541180.66,,132608358,,,
1063,2017/1/1 0:00,平台,京东商城,56848871974,11.14,,56848871974,11.14,,77200,0.98,6.37,56270277300,,56270277300,,578594674.3,,578594674.3,,,
1064,2017/2/1 0:00,平台,京东商城,39583672124,11.38,,96432544098,11.24,,77927,0.98,6.59,39151313128,,95421590428,,432358995.8,,1010953670,,,
1065,2017/3/1 0:00,平台,京东商城,65481216797,12.12,,1.62E+11,11.58,,78701,0.98,7.15,64754428231,,1.60E+11,,726788566.4,,1737742237,,,
1066,2017/4/1 0:00,平台,京东商城,63098156267,12.16,,2.25E+11,11.74,,79226,0.98,7.28,62384823670,,2.23E+11,,713332596.2,,2451074833,,,
1067,2017/5/1 0:00,平台,京东商城,65860292959,11.8,,2.91E+11,11.75,,79594,0.98,7.42,65109430441,,2.88E+11,,750862518.3,,3201937351,,,
1068,2017/6/1 0:00,平台,京东商城,1.02E+11,16.22,,3.93E+11,12.66,,80091,0.99,7.81,1.01E+11,,3.88E+11,,1675354291,,4877291642,,,
1069,2017/7/1 0:00,平台,京东商城,63364045790,11.4,,4.56E+11,12.47,,80709,0.99,8.15,62630537480,,4.51E+11,,733508309.8,,5610799951,,,
1070,2017/8/1 0:00,平台,京东商城,63986657079,11.58,,5.20E+11,12.35,,81589,0.99,9,63242445973,,5.14E+11,,744211105.6,,6355011057,,,
1071,2017/9/1 0:00,平台,京东商城,78681616393,11.85,,5.99E+11,12.28,,82565,1.01,9.76,77752530946,,5.92E+11,,929085446.9,,7284096504,,,
1072,2017/10/1 0:00,平台,京东商城,80731811367,12.17,,6.80E+11,12.27,,82741,1.01,9.67,79773264419,,6.72E+11,,958546947.4,,8242643451,,,
1073,2017/11/1 0:00,平台,京东商城,1.25E+11,12.79,,8.05E+11,12.35,,83277,1.01,9.83,1.23E+11,,7.95E+11,,1474236342,,9716879793,,,
1074,2017/12/1 0:00,平台,京东商城,92909262005,12.21,,8.98E+11,12.33,,83387,1.01,9.61,91794353629,,8.87E+11,,1114908376,,10831788169,,,
1075,2017/8/1 0:00,平台,聚美优品,566492292,0.1,,566492292,0.01,,,,,566492292,,566492292,,,,,,,
1076,2017/9/1 0:00,平台,聚美优品,690844290.1,0.1,,1257336582,0.03,,,,,690844290.1,,1257336582,,,,,,,
1077,2017/10/1 0:00,平台,聚美优品,600060241.2,0.09,,1857396823,0.03,,,,,600060241.2,,1857396823,,,,,,,
1078,2017/11/1 0:00,平台,聚美优品,924943287.4,0.09,,2782340111,0.04,,,,,924943287.4,,2782340111,,,,,,,
1079,2017/12/1 0:00,平台,聚美优品,686309295.8,0.09,,3468649407,0.05,,,,,686309295.8,,3468649407,,,,,,,
1080,2017/1/1 0:00,平台,其他,1.63E+11,32.04,,1.63E+11,32.04,,,,,45192790719,,45192790719,,1.18E+11,,1.18E+11,,,
1081,2017/2/1 0:00,平台,其他,1.08E+11,31.05,,2.71E+11,31.64,,,,,31707652511,,76900443229,,76288730123,,1.95E+11,,,
1082,2017/3/1 0:00,平台,其他,1.44E+11,26.59,,4.15E+11,29.69,,,,,53980286770,,1.31E+11,,89691267756,,2.84E+11,,,
1083,2017/4/1 0:00,平台,其他,1.62E+11,31.23,,5.77E+11,30.11,,,,,48636715321,,1.80E+11,,1.13E+11,,3.98E+11,,,
1084,2017/5/1 0:00,平台,其他,1.83E+11,32.86,,7.61E+11,30.73,,,,,51106175912,,2.31E+11,,1.32E+11,,5.30E+11,,,
1085,2017/6/1 0:00,平台,其他,1.70E+11,27,,9.31E+11,29.97,,,,,60366855894,,2.91E+11,,1.10E+11,,6.40E+11,,,
1086,2017/7/1 0:00,平台,其他,1.91E+11,34.34,,1.12E+12,30.63,,,,,49759106125,,3.41E+11,,1.41E+11,,7.81E+11,,,
1087,2017/8/1 0:00,平台,其他,1.81E+11,32.77,,1.30E+12,30.91,,,,,50079612692,,3.91E+11,,1.31E+11,,9.12E+11,,,
1088,2017/9/1 0:00,平台,其他,1.98E+11,29.79,,1.50E+12,30.76,,,,,48545211295,,4.39E+11,,1.49E+11,,1.06E+12,,,
1089,2017/10/1 0:00,平台,其他,1.86E+11,28,,1.69E+12,30.43,,,,,38360051630,,4.78E+11,,1.47E+11,,1.21E+12,,,
1090,2017/11/1 0:00,平台,其他,2.34E+11,24.01,,1.92E+12,29.47,,,,,55677150343,,5.33E+11,,1.79E+11,,1.39E+12,,,
1091,2017/12/1 0:00,平台,其他,2.03E+11,26.65,,2.12E+12,29.17,,,,,38494650133,,5.72E+11,,1.64E+11,,1.55E+12,,,
1092,2017/1/1 0:00,平台,苏宁易购,10029244491,1.97,,10029244491,1.97,,8324,0.11,3.48,9927238108,,9927238108,,102006383.8,,102006383.8,,,
1093,2017/2/1 0:00,平台,苏宁易购,6961244107,2,,16990488598,1.98,,8398,0.11,3.73,6885666772,,16812904880,,75577334.45,,177583718.2,,,
1094,2017/3/1 0:00,平台,苏宁易购,11557638373,2.14,,28548126971,2.04,,8449,0.11,3.97,11428819642,,28241724522,,128818730.9,,306402449.1,,,
1095,2017/4/1 0:00,平台,苏宁易购,12217591344,2.35,,40765718315,2.13,,8476,0.11,4.13,12079997322,,40321721844,,137594021.8,,443996471,,,
1096,2017/4/1 0:00,商品分类,体育、娱乐用品,24947331950,4.81,,89222292433,4.65,,462098,5.74,10.57,24947331950,,89222292433,,,,,,,
1097,2017/5/1 0:00,商品分类,体育、娱乐用品,25276901959,4.53,,1.14E+11,4.63,,463897,5.74,10.05,25276901959,,1.14E+11,,,,,,,
1098,2017/6/1 0:00,商品分类,体育、娱乐用品,27197856398,4.31,,1.42E+11,4.56,,465777,5.74,9.92,27197856398,,1.42E+11,,,,,,,
1099,2017/7/1 0:00,商品分类,体育、娱乐用品,25252923735,4.54,,1.67E+11,4.56,,466027,5.73,9.64,25252923735,,1.67E+11,,,,,,,
1100,2017/8/1 0:00,商品分类,体育、娱乐用品,26379070822,4.77,,1.93E+11,4.59,,470949,5.74,10.52,26379070822,,1.93E+11,,,,,,,
1101,2017/9/1 0:00,商品分类,体育、娱乐用品,27543582400,4.15,,2.21E+11,4.53,,471180,5.74,10.3,27543582400,,2.21E+11,,,,,,,
1102,2017/10/1 0:00,商品分类,体育、娱乐用品,27844525266,4.2,,2.49E+11,4.49,,471398,5.74,9.53,27844525266,,2.49E+11,,,,,,,
1103,2017/11/1 0:00,商品分类,体育、娱乐用品,41311499472,4.23,,2.90E+11,4.45,,471836,5.74,9.34,41311499472,,2.90E+11,,,,,,,
1104,2017/12/1 0:00,商品分类,体育、娱乐用品,30965071503,4.07,,3.21E+11,4.41,,472343,5.74,9.24,30965071503,,3.21E+11,,,,,,,
1105,2017/1/1 0:00,商品分类,通讯器材,30488584398,5.98,,30488584398,5.98,,16230,0.21,7.42,30488584398,,30488584398,,,,,,,
1106,2017/2/1 0:00,商品分类,通讯器材,27309924893,7.85,,57798509291,6.74,,16248,0.2,7.31,27309924893,,57798509291,,,,,,,
1107,2017/3/1 0:00,商品分类,通讯器材,39645895239,7.34,,97444404529,6.97,,16435,0.2,7.69,39645895239,,97444404529,,,,,,,
1108,2017/4/1 0:00,商品分类,通讯器材,37509328664,7.23,,1.35E+11,7.04,,16445,0.2,7.39,37509328664,,1.35E+11,,,,,,,
1109,2017/5/1 0:00,商品分类,通讯器材,34156515859,6.12,,1.69E+11,6.83,,16460,0.2,7.12,34156515859,,1.69E+11,,,,,,,
1110,2017/6/1 0:00,商品分类,通讯器材,40238416338,6.38,,2.09E+11,6.74,,16473,0.2,6.69,40238416338,,2.09E+11,,,,,,,
1111,2017/7/1 0:00,商品分类,通讯器材,34950414614,6.29,,2.44E+11,6.67,,16513,0.2,6.8,34950414614,,2.44E+11,,,,,,,
1112,2017/8/1 0:00,商品分类,通讯器材,39881215278,7.22,,2.84E+11,6.74,,16668,0.2,7.46,39881215278,,2.84E+11,,,,,,,
1113,2017/9/1 0:00,商品分类,通讯器材,49974300193,7.53,,3.34E+11,6.85,,16851,0.21,8,49974300193,,3.34E+11,,,,,,,
1114,2017/10/1 0:00,商品分类,通讯器材,53271036312,8.03,,3.87E+11,6.99,,16903,0.21,7.53,53271036312,,3.87E+11,,,,,,,
1115,2017/11/1 0:00,商品分类,通讯器材,65802438508,6.74,,4.53E+11,6.95,,17055,0.21,8.2,65802438508,,4.53E+11,,,,,,,
1116,2017/12/1 0:00,商品分类,通讯器材,49778527560,6.54,,5.03E+11,6.91,,17193,0.21,8.43,49778527560,,5.03E+11,,,,,,,
1117,2017/1/1 0:00,商品分类,文化办公用品,3616575314,0.71,,3616575314,0.71,,1552,0.02,8.84,3616575314,,3616575314,,,,,,,
1118,2017/2/1 0:00,商品分类,文化办公用品,2780351980,0.8,,6396927293,0.75,,1562,0.02,8.7,2780351980,,6396927293,,,,,,,
1119,2017/3/1 0:00,商品分类,文化办公用品,4956505432,0.92,,11353432726,0.81,,1576,0.02,8.91,4956505432,,11353432726,,,,,,,
1120,2017/4/1 0:00,商品分类,文化办公用品,4426851627,0.85,,15780284353,0.82,,1592,0.02,9.94,4426851627,,15780284353,,,,,,,
1121,2017/5/1 0:00,商品分类,文化办公用品,4712714310,0.84,,20492998663,0.83,,1596,0.02,9.84,4712714310,,20492998663,,,,,,,
1122,2017/6/1 0:00,商品分类,文化办公用品,6090738692,0.97,,26583737355,0.86,,1601,0.02,10.26,6090738692,,26583737355,,,,,,,
1123,2017/7/1 0:00,商品分类,文化办公用品,3847233237,0.69,,30430970592,0.83,,1622,0.02,11.48,3847233237,,30430970592,,,,,,,
1124,2017/8/1 0:00,商品分类,文化办公用品,4065160065,0.74,,34496130657,0.82,,1657,0.02,13.57,4065160065,,34496130657,,,,,,,
1125,2017/9/1 0:00,商品分类,文化办公用品,5229607878,0.79,,39725738534,0.81,,2027,0.02,37.61,5229607878,,39725738534,,,,,,,
1126,2017/10/1 0:00,商品分类,文化办公用品,4953413504,0.75,,44679152039,0.81,,2082,0.03,37.79,4953413504,,44679152039,,,,,,,
1127,2017/11/1 0:00,商品分类,文化办公用品,8514324648,0.87,,53193476687,0.82,,2114,0.03,40,8514324648,,53193476687,,,,,,,
1128,2017/12/1 0:00,商品分类,文化办公用品,6013774018,0.79,,59207250705,0.81,,2444,0.03,60.37,6013774018,,59207250705,,,,,,,
1129,2017/1/1 0:00,商品分类,五金、电料,3237093585,0.63,,3237093585,0.63,,1084966,13.73,4.58,3237093585,,3237093585,,,,,,,
1130,2017/2/1 0:00,商品分类,五金、电料,2758825351,0.79,,5995918937,0.7,,1105620,13.87,5.26,2758825351,,5995918937,,,,,,,
1131,2017/3/1 0:00,商品分类,五金、电料,3615164120,0.67,,9611083057,0.69,,1107193,13.8,4.48,3615164120,,9611083057,,,,,,,
1132,2017/4/1 0:00,商品分类,五金、电料,2342141007,0.45,,11953224064,0.62,,1110842,13.81,2.99,2342141007,,11953224064,,,,,,,
1133,2017/5/1 0:00,商品分类,五金、电料,26064734563,4.67,,38017958627,1.54,,946303,11.71,3.09,26064734563,,38017958627,,,,,,,
1134,2017/6/1 0:00,商品分类,五金、电料,32579509154,5.17,,70597467781,2.27,,953943,11.76,2.18,32579509154,,70597467781,,,,,,,
1135,2017/7/1 0:00,商品分类,五金、电料,25572662096,4.6,,96170129877,2.63,,966370,11.89,2.23,25572662096,,96170129877,,,,,,,
1136,2017/8/1 0:00,商品分类,五金、电料,28730228983,5.2,,1.25E+11,2.96,,1055436,12.86,3.78,28730228983,,1.25E+11,,,,,,,
1137,2017/9/1 0:00,商品分类,五金、电料,34526189272,5.2,,1.59E+11,3.27,,1085665,13.22,3.43,34526189272,,1.59E+11,,,,,,,
1138,2017/10/1 0:00,商品分类,五金、电料,24507067521,3.7,,1.84E+11,3.32,,1117545,13.6,2.64,24507067521,,1.84E+11,,,,,,,
1139,2017/11/1 0:00,商品分类,五金、电料,54506738304,5.58,,2.38E+11,3.66,,1131639,13.76,2.23,54506738304,,2.38E+11,,,,,,,
1140,2017/12/1 0:00,商品分类,五金、电料,33634214227,4.42,,2.72E+11,3.74,,1140679,13.86,1.72,33634214227,,2.72E+11,,,,,,,
1141,2017/1/1 0:00,商品分类,烟酒,708042985.7,0.14,,708042985.7,0.14,,7061,0.09,6.29,708042985.7,,708042985.7,,,,,,,
1142,2017/2/1 0:00,商品分类,烟酒,232428782.2,0.07,,940471767.9,0.11,,7158,0.09,5.2,232428782.2,,940471767.9,,,,,,,
1143,2017/3/1 0:00,商品分类,烟酒,402449279.1,0.07,,1342921047,0.1,,6981,0.09,4.37,402449279.1,,1342921047,,,,,,,
1144,2017/4/1 0:00,商品分类,烟酒,303995389.1,0.06,,1646916436,0.09,,6959,0.09,3.54,303995389.1,,1646916436,,,,,,,
1145,2017/5/1 0:00,商品分类,烟酒,672766664,0.12,,2319683100,0.09,,7854,0.1,3.11,672766664,,2319683100,,,,,,,
1146,2017/6/1 0:00,商品分类,烟酒,819196001.8,0.13,,3138879102,0.1,,8483,0.1,3.16,819196001.8,,3138879102,,,,,,,
1147,2017/7/1 0:00,商品分类,烟酒,704128520,0.13,,3843007622,0.1,,8915,0.11,3.15,704128520,,3843007622,,,,,,,
1148,2017/8/1 0:00,商品分类,烟酒,1226333268,0.22,,5069340890,0.12,,10753,0.13,3,1226333268,,5069340890,,,,,,,
1149,2017/9/1 0:00,商品分类,烟酒,1549956359,0.23,,6619297249,0.14,,9524,0.12,2.87,1549956359,,6619297249,,,,,,,
1150,2017/10/1 0:00,商品分类,烟酒,1721521105,0.26,,8340818354,0.15,,8450,0.1,2.59,1721521105,,8340818354,,,,,,,
1151,2017/11/1 0:00,商品分类,烟酒,2989359353,0.31,,11330177708,0.17,,7953,0.1,2.54,2989359353,,11330177708,,,,,,,
1152,2017/12/1 0:00,商品分类,烟酒,2545714658,0.33,,13875892366,0.19,,7724,0.09,2.36,2545714658,,13875892366,,,,,,,
1153,2017/1/1 0:00,商品分类,饮料,1456554935,0.29,,1456554935,0.29,,61033,0.77,6.4,1456554935,,1456554935,,,,,,,
1154,2017/2/1 0:00,商品分类,饮料,880999520.5,0.25,,2337554456,0.27,,61717,0.77,5.57,880999520.5,,2337554456,,,,,,,
1155,2017/3/1 0:00,商品分类,饮料,1664412651,0.31,,4001967106,0.29,,62549,0.78,4.55,1664412651,,4001967106,,,,,,,
1156,2017/4/1 0:00,商品分类,饮料,1443695697,0.28,,5445662803,0.28,,63395,0.79,3.7,1443695697,,5445662803,,,,,,,
1157,2017/5/1 0:00,商品分类,饮料,2709928487,0.49,,8155591290,0.33,,70282,0.87,3.3,2709928487,,8155591290,,,,,,,
1158,2017/6/1 0:00,商品分类,饮料,3487465550,0.55,,11643056840,0.37,,74814,0.92,2.8,3487465550,,11643056840,,,,,,,
1159,2017/7/1 0:00,商品分类,饮料,3019354039,0.54,,14662410879,0.4,,73057,0.9,2.64,3019354039,,14662410879,,,,,,,
1160,2017/8/1 0:00,商品分类,饮料,2651996847,0.48,,17314407726,0.41,,65554,0.8,2.37,2651996847,,17314407726,,,,,,,
1161,2017/9/1 0:00,商品分类,饮料,2966795896,0.45,,20281203622,0.42,,63988,0.78,2.07,2966795896,,20281203622,,,,,,,
1162,2017/10/1 0:00,商品分类,饮料,2801327693,0.42,,23082531315,0.42,,66106,0.8,1.18,2801327693,,23082531315,,,,,,,
1163,2017/11/1 0:00,商品分类,饮料,4370709531,0.45,,27453240846,0.42,,61545,0.75,0.79,4370709531,,27453240846,,,,,,,
1164,2017/12/1 0:00,商品分类,饮料,3511269426,0.46,,30964510272,0.43,,61065,0.74,0.63,3511269426,,30964510272,,,,,,,
1165,2017/1/1 0:00,商品分类,中西药品,6077792043,1.19,,6077792043,1.19,,5101,0.06,4.49,6077792043,,6077792043,,,,,,,
1166,2017/2/1 0:00,商品分类,中西药品,4443606257,1.28,,10521398300,1.23,,5094,0.06,4.58,4443606257,,10521398300,,,,,,,
1167,2017/3/1 0:00,商品分类,中西药品,7619669819,1.41,,18141068119,1.3,,5202,0.06,5.22,7619669819,,18141068119,,,,,,,
1168,2017/4/1 0:00,商品分类,中西药品,6735302586,1.3,,24876370705,1.3,,5306,0.07,6.98,6735302586,,24876370705,,,,,,,
1169,2017/5/1 0:00,商品分类,中西药品,6674993243,1.2,,31551363948,1.27,,5414,0.07,9.11,6674993243,,31551363948,,,,,,,
1170,2017/6/1 0:00,商品分类,中西药品,7415248447,1.18,,38966612395,1.25,,5418,0.07,9.17,7415248447,,38966612395,,,,,,,
1171,2017/7/1 0:00,商品分类,中西药品,7348361981,1.32,,46314974376,1.26,,5574,0.07,11.97,7348361981,,46314974376,,,,,,,
1172,2017/8/1 0:00,商品分类,中西药品,8217132947,1.49,,54532107323,1.29,,5712,0.07,14.17,8217132947,,54532107323,,,,,,,
1173,2017/9/1 0:00,商品分类,中西药品,8988405843,1.35,,63520513166,1.3,,5782,0.07,15.36,8988405843,,63520513166,,,,,,,
1174,2017/10/1 0:00,商品分类,中西药品,10996623091,1.66,,74517136256,1.34,,5834,0.07,16.4,10996623091,,74517136256,,,,,,,
1175,2017/11/1 0:00,商品分类,中西药品,12086558931,1.24,,86603695187,1.33,,5857,0.07,16.77,12086558931,,86603695187,,,,,,,
1176,2017/12/1 0:00,商品分类,中西药品,10264745092,1.35,,96868440279,1.33,,5869,0.07,16.87,10264745092,,96868440279,,,,,,,
1177,2017/1/1 0:00,商品分类,种子饲料,2686279.71,0,,2686279.71,0,,23909,0.3,4.86,2686279.71,,2686279.71,,,,,,,
1178,2017/2/1 0:00,商品分类,种子饲料,1651919.81,0,,4338199.52,0,,24840,0.31,5.54,1651919.81,,4338199.52,,,,,,,
1179,2017/3/1 0:00,商品分类,种子饲料,2735461.91,0,,7073661.43,0,,24313,0.3,4.67,2735461.91,,7073661.43,,,,,,,
1180,2017/4/1 0:00,商品分类,种子饲料,1554130.31,0,,8627791.74,0,,23811,0.3,3.23,1554130.31,,8627791.74,,,,,,,
1181,2017/5/1 0:00,商品分类,种子饲料,298651342.8,0.05,,307279134.5,0.01,,49220,0.61,3.64,298651342.8,,307279134.5,,,,,,,
1182,2017/6/1 0:00,商品分类,种子饲料,258114224.9,0.04,,565393359.5,0.02,,49065,0.6,2.86,258114224.9,,565393359.5,,,,,,,
1183,2017/7/1 0:00,商品分类,种子饲料,198738660,0.04,,764132019.5,0.02,,49289,0.61,3.16,198738660,,764132019.5,,,,,,,
1184,2017/8/1 0:00,商品分类,种子饲料,231160232.3,0.04,,995292251.8,0.02,,50014,0.61,4.91,231160232.3,,995292251.8,,,,,,,
1185,2017/9/1 0:00,商品分类,种子饲料,310628800.3,0.05,,1305921052,0.03,,60557,0.74,4.62,310628800.3,,1305921052,,,,,,,
1186,2017/10/1 0:00,商品分类,种子饲料,230266320.8,0.03,,1536187373,0.03,,34822,0.42,3.45,230266320.8,,1536187373,,,,,,,
1187,2017/11/1 0:00,商品分类,种子饲料,400066304.7,0.04,,1936253678,0.03,,37509,0.46,3.09,400066304.7,,1936253678,,,,,,,
1188,2017/12/1 0:00,商品分类,种子饲料,260186050,0.03,,2196439728,0.03,,24920,0.3,2.42,260186050,,2196439728,,,,,,,
1189,2018/1/1 0:00,商品分类,电子出版物及音像制品,155897672.5,0.02,-16.23,155897672.5,0.02,-16.23,576,0.01,18.76,155897672.5,-16.23,155897672.5,-16.23,,,,,,
1190,2018/2/1 0:00,商品分类,电子出版物及音像制品,130294926.1,0.03,5.39,286192598.6,0.02,-7.6,559,0.01,14.55,130294926.1,5.39,286192598.6,-7.6,,,,,,
1191,2018/3/1 0:00,商品分类,电子出版物及音像制品,143330111,0.02,-19.77,429522709.5,0.02,-12.05,557,0.01,13.21,143330111,-19.77,429522709.5,-12.05,,,,,,
1192,2018/4/1 0:00,商品分类,电子出版物及音像制品,160604874.6,0.02,-28.06,590127584.2,0.02,-17.07,668,0.01,14.19,160604874.6,-28.06,590127584.2,-17.07,,,,,,
1193,2018/5/1 0:00,商品分类,电子出版物及音像制品,153846460,0.02,-4.14,743974044.2,0.02,-14.69,1648,0.02,22.16,153846460,-4.14,743974044.2,-14.69,,,,,,
1194,2018/6/1 0:00,商品分类,电子出版物及音像制品,264635611.5,0.03,11.3,1008609656,0.02,-9.13,1902,0.02,22.95,264635611.5,11.3,1008609656,-9.13,,,,,,
1195,2018/1/1 0:00,商品分类,非实物,2.00E+11,29.06,42.91,2.00E+11,29.06,42.91,,,,,,,,2.00E+11,42.91,2.00E+11,42.91,,
1196,2018/2/1 0:00,商品分类,非实物,1.33E+11,29.06,41.56,3.33E+11,29.06,42.37,,,,,,,,1.33E+11,41.56,3.33E+11,42.37,,
1197,2018/3/1 0:00,商品分类,非实物,1.83E+11,23.07,42.1,5.15E+11,26.61,42.27,,,,,,,,1.83E+11,42.1,5.15E+11,42.27,,
1198,2018/4/1 0:00,商品分类,非实物,1.65E+11,23.91,36.82,6.80E+11,25.9,40.91,,,,,,,,1.65E+11,36.82,6.80E+11,40.91,,
1199,2018/5/1 0:00,商品分类,非实物,1.70E+11,24.51,29.82,8.50E+11,25.61,38.55,,,,,,,,1.70E+11,29.82,8.50E+11,38.55,,
1200,2018/6/1 0:00,商品分类,非实物,1.94E+11,22.68,32.06,1.04E+12,25.01,37.29,,,,,,,,1.94E+11,32.06,1.04E+12,37.29,,
1201,2018/1/1 0:00,商品分类,服装鞋帽、针纺织品,1.58E+11,23.02,30.9,1.58E+11,23.02,30.9,2408076,29.25,4.48,1.58E+11,30.9,1.58E+11,30.9,,,,,,
1202,2018/2/1 0:00,商品分类,服装鞋帽、针纺织品,81570678697,17.81,25.97,2.40E+11,20.93,29.18,2409696,29.25,4.38,81570678697,25.97,2.40E+11,29.18,,,,,,
1203,2018/3/1 0:00,商品分类,服装鞋帽、针纺织品,1.76E+11,22.28,36.63,4.16E+11,21.48,32.23,2412112,29.25,2.91,1.76E+11,36.63,4.16E+11,32.23,,,,,,
1204,2018/4/1 0:00,商品分类,服装鞋帽、针纺织品,1.58E+11,22.88,30.51,5.74E+11,21.85,31.76,2414295,29.26,2.27,1.58E+11,30.51,5.74E+11,31.76,,,,,,
1205,2018/5/1 0:00,商品分类,服装鞋帽、针纺织品,1.56E+11,22.55,17.22,7.30E+11,22,28.34,2846563,34.15,2.76,1.56E+11,17.22,7.30E+11,28.34,,,,,,
1206,2018/6/1 0:00,商品分类,服装鞋帽、针纺织品,1.57E+11,18.36,21.09,8.87E+11,21.25,27,2845065,34.12,2.68,1.57E+11,21.09,8.87E+11,27,,,,,,
1207,2018/7/1 0:00,省市,吉林省,1597371633,0.22,32.52,14255345974,0.29,29.93,39682,0.48,6.44,1158673317,33.74,7580617920,28.82,399323918.5,29.14,6635353656,31.22,0.22,0.21
1208,2018/7/1 0:00,省市,江苏省,79986085070,11.14,31.73,4.95E+11,10.12,34.4,758755,9.1,0.79,60827623924,32.62,3.73E+11,33.16,18427976410,29.28,1.21E+11,38.44,11.52,10.2
1209,2018/1/1 0:00,商品分类,化妆品,13034319452,1.9,40.51,13034319452,1.9,40.51,413339,5.02,3.44,13034319452,40.51,13034319452,40.51,,,,,,
1210,2018/2/1 0:00,商品分类,化妆品,10179483430,2.22,33.96,23213802881,2.03,37.56,413511,5.02,3.11,10179483430,33.96,23213802881,37.56,,,,,,
1211,2018/3/1 0:00,商品分类,化妆品,18222264918,2.3,49.68,41436067799,2.14,42.64,413797,5.02,2.91,18222264918,49.68,41436067799,42.64,,,,,,
1212,2018/4/1 0:00,商品分类,化妆品,13678348525,1.99,43.55,55114416324,2.1,42.87,414124,5.02,2.48,13678348525,43.55,55114416324,42.87,,,,,,
1213,2018/5/1 0:00,商品分类,化妆品,18781192540,2.71,35.94,73895608864,2.23,41.04,449920,5.4,3.02,18781192540,35.94,73895608864,41.04,,,,,,
1214,2018/6/1 0:00,商品分类,化妆品,26611581119,3.11,28.53,1.01E+11,2.41,37.5,429002,5.15,3.92,26611581119,28.53,1.01E+11,37.5,,,,,,
