id,month,top_name,two_name,or_auc,or_auc_zb,or_acc,or_acc_zb,
792,2017/5/1 12:00 AM,粮油、食品,奶及奶制品,1688895450,0.3,4647831963,0.19,
793,2017/6/1 12:00 AM,粮油、食品,奶及奶制品,2158981970,0.34,6806813933,0.22,
794,2017/7/1 12:00 AM,粮油、食品,奶及奶制品,1881845397,0.34,8688659330,0.24,
795,2017/8/1 12:00 AM,粮油、食品,奶及奶制品,1682339366,0.3,10370998697,0.25,
796,2017/9/1 12:00 AM,粮油、食品,奶及奶制品,2022926710,0.3,12393925406,0.25,
797,2017/10/1 12:00 AM,粮油、食品,奶及奶制品,1670207140,0.25,14064132546,0.25,
798,2017/11/1 12:00 AM,粮油、食品,奶及奶制品,3254397186,0.33,17318529732,0.27,
799,2017/12/1 12:00 AM,粮油、食品,奶及奶制品,2125602329,0.28,19444132061,0.27,
800,2017/1/1 12:00 AM,粮油、食品,其他粮油、食品,263344590.9,0.05,263344590.9,0.05,
801,2017/2/1 12:00 AM,粮油、食品,其他粮油、食品,195473240.3,0.06,458817831.2,0.05,
802,2017/3/1 12:00 AM,粮油、食品,其他粮油、食品,350009125.6,0.06,808826956.8,0.06,
803,2017/4/1 12:00 AM,粮油、食品,其他粮油、食品,309546842.5,0.06,1118373799,0.06,
804,2017/5/1 12:00 AM,粮油、食品,其他粮油、食品,1455117107,0.26,2573490907,0.1,
805,2017/6/1 12:00 AM,粮油、食品,其他粮油、食品,1602191599,0.25,4175682506,0.13,
806,2017/7/1 12:00 AM,粮油、食品,其他粮油、食品,1126175197,0.2,5301857703,0.14,
807,2017/8/1 12:00 AM,粮油、食品,其他粮油、食品,1050242165,0.19,6352099867,0.15,
808,2017/9/1 12:00 AM,粮油、食品,其他粮油、食品,1158668445,0.17,7510768313,0.15,
809,2017/10/1 12:00 AM,粮油、食品,其他粮油、食品,1013640263,0.15,8524408576,0.15,
810,2017/11/1 12:00 AM,粮油、食品,其他粮油、食品,1759629584,0.18,10284038160,0.16,
811,2017/12/1 12:00 AM,粮油、食品,其他粮油、食品,1477647224,0.19,11761685384,0.16,
812,2017/1/1 12:00 AM,粮油、食品,肉禽蛋,216268913.4,0.04,216268913.4,0.04,
813,2017/2/1 12:00 AM,粮油、食品,肉禽蛋,101790374.9,0.03,318059288.3,0.04,
814,2017/3/1 12:00 AM,粮油、食品,肉禽蛋,214874477.9,0.04,532933766.2,0.04,
815,2017/4/1 12:00 AM,粮油、食品,肉禽蛋,199323267,0.04,732257033.2,0.04,
816,2017/5/1 12:00 AM,粮油、食品,肉禽蛋,461213141.7,0.08,1193470175,0.05,
817,2017/6/1 12:00 AM,粮油、食品,肉禽蛋,599942402.3,0.1,1793412577,0.06,
818,2017/7/1 12:00 AM,粮油、食品,肉禽蛋,495490274.7,0.09,2288902852,0.06,
819,2017/8/1 12:00 AM,粮油、食品,肉禽蛋,474606705.5,0.09,2763509557,0.07,
820,2017/9/1 12:00 AM,粮油、食品,肉禽蛋,626179303.5,0.09,3389688861,0.07,
821,2017/10/1 12:00 AM,粮油、食品,肉禽蛋,581689466.9,0.09,3971378328,0.07,
822,2017/11/1 12:00 AM,粮油、食品,肉禽蛋,869840455,0.09,4841218783,0.07,
823,2017/12/1 12:00 AM,粮油、食品,肉禽蛋,836044432.9,0.11,5677263216,0.08,
824,2017/1/1 12:00 AM,粮油、食品,食糖,18.62,0,18.62,0,
825,2017/2/1 12:00 AM,粮油、食品,食糖,39.68,0,58.3,0,
826,2017/3/1 12:00 AM,粮油、食品,食糖,118.34,0,176.64,0,
827,2017/4/1 12:00 AM,粮油、食品,食糖,156.89,0,333.53,0,
828,2017/5/1 12:00 AM,粮油、食品,食糖,119.32,0,452.85,0,
829,2017/6/1 12:00 AM,粮油、食品,食糖,107.26,0,560.11,0,
830,2017/7/1 12:00 AM,粮油、食品,食糖,626.36,0,1186.47,0,
831,2017/8/1 12:00 AM,粮油、食品,食糖,39548.16,0,40734.63,0,
832,2017/9/1 12:00 AM,粮油、食品,食糖,37211.41,0,77946.04,0,
833,2017/10/1 12:00 AM,粮油、食品,食糖,84560.5,0,162506.54,0,
834,2017/11/1 12:00 AM,粮油、食品,食糖,47823.66,0,210330.2,0,
835,2017/12/1 12:00 AM,粮油、食品,食糖,468781.8,0,679112,0,
836,2017/12/1 12:00 AM,粮油、食品,食盐,0,0,0,0,
837,2017/1/1 12:00 AM,粮油、食品,蔬菜,57609245.21,0.01,57609245.21,0.01,
838,2017/2/1 12:00 AM,粮油、食品,蔬菜,33223665.99,0.01,90832911.2,0.01,
839,2017/3/1 12:00 AM,粮油、食品,蔬菜,58587741.2,0.01,149420652.4,0.01,
840,2017/4/1 12:00 AM,粮油、食品,蔬菜,46732982.38,0.01,196153634.8,0.01,
841,2017/5/1 12:00 AM,粮油、食品,蔬菜,241535586.3,0.04,437689221.1,0.02,
842,2017/6/1 12:00 AM,粮油、食品,蔬菜,301604606.1,0.05,739293827.2,0.02,
843,2017/7/1 12:00 AM,粮油、食品,蔬菜,299071033.6,0.05,1038364861,0.03,
844,2017/8/1 12:00 AM,粮油、食品,蔬菜,342010048.6,0.06,1380374909,0.03,
845,2017/9/1 12:00 AM,粮油、食品,蔬菜,412442118,0.06,1792817027,0.04,
846,2017/10/1 12:00 AM,粮油、食品,蔬菜,380533001.5,0.06,2173350029,0.04,
847,2017/11/1 12:00 AM,粮油、食品,蔬菜,595090450.5,0.06,2768440479,0.04,
848,2017/12/1 12:00 AM,粮油、食品,蔬菜,490655626,0.06,3259096105,0.04,
849,2017/1/1 12:00 AM,粮油、食品,水产品,508799163.5,0.1,508799163.5,0.1,
850,2017/2/1 12:00 AM,粮油、食品,水产品,230359143.8,0.07,739158307.3,0.09,
851,2017/3/1 12:00 AM,粮油、食品,水产品,437311811.8,0.08,1176470119,0.08,
852,2017/4/1 12:00 AM,粮油、食品,水产品,344316719.4,0.07,1520786839,0.08,
853,2017/5/1 12:00 AM,粮油、食品,水产品,856181453.7,0.15,2376968292,0.1,
854,2017/6/1 12:00 AM,粮油、食品,水产品,1517335678,0.24,3894303970,0.13,
855,2017/7/1 12:00 AM,粮油、食品,水产品,1028987920,0.19,4923291890,0.13,
856,2017/8/1 12:00 AM,粮油、食品,水产品,1123712797,0.2,6047004686,0.14,
857,2017/9/1 12:00 AM,粮油、食品,水产品,1577429891,0.24,7624434578,0.16,
858,2017/10/1 12:00 AM,粮油、食品,水产品,1650615745,0.25,9275050323,0.17,
859,2017/11/1 12:00 AM,粮油、食品,水产品,2246176496,0.23,11521226819,0.18,
860,2017/12/1 12:00 AM,粮油、食品,水产品,1339400707,0.18,12860627526,0.18,
861,2017/1/1 12:00 AM,粮油、食品,水果,183584552.3,0.04,183584552.3,0.04,
862,2017/2/1 12:00 AM,粮油、食品,水果,88616587.78,0.03,272201140,0.03,
863,2017/3/1 12:00 AM,粮油、食品,水果,241939443.8,0.04,514140583.8,0.04,
864,2017/4/1 12:00 AM,粮油、食品,水果,191726276.4,0.04,705866860.2,0.04,
865,2017/5/1 12:00 AM,粮油、食品,水果,696334710.1,0.12,1402201570,0.06,
866,2017/6/1 12:00 AM,粮油、食品,水果,751177606.8,0.12,2153379177,0.07,
867,2017/7/1 12:00 AM,粮油、食品,水果,581422120.5,0.1,2734801298,0.07,
868,2017/8/1 12:00 AM,粮油、食品,水果,1013482511,0.18,3748283809,0.09,
869,2017/9/1 12:00 AM,粮油、食品,水果,1280732408,0.19,5029016217,0.1,
870,2017/10/1 12:00 AM,粮油、食品,水果,1118801912,0.17,6147818129,0.11,
871,2017/11/1 12:00 AM,粮油、食品,水果,1480466811,0.15,7628284939,0.12,
872,2017/12/1 12:00 AM,粮油、食品,水果,1496947637,0.2,9125232577,0.13,
873,2017/1/1 12:00 AM,粮油、食品,无二级类目,9358192927,1.83,9358192927,1.83,
874,2017/2/1 12:00 AM,粮油、食品,无二级类目,6963596648,2,16321789576,1.9,
875,2017/3/1 12:00 AM,粮油、食品,无二级类目,10333699780,1.91,26655489355,1.91,
876,2017/4/1 12:00 AM,粮油、食品,无二级类目,9375564334,1.81,36031053690,1.88,
877,2017/1/1 12:00 AM,粮油、食品,休闲食品,5236766380,1.03,5236766380,1.03,
878,2017/2/1 12:00 AM,粮油、食品,休闲食品,1758352898,0.51,6995119278,0.82,
879,2017/3/1 12:00 AM,粮油、食品,休闲食品,3350368862,0.62,10345488140,0.74,
880,2017/4/1 12:00 AM,粮油、食品,休闲食品,2795578068,0.54,13141066208,0.69,
881,2017/5/1 12:00 AM,粮油、食品,休闲食品,4843546547,0.87,17984612755,0.73,
882,2017/6/1 12:00 AM,粮油、食品,休闲食品,6490684758,1.03,24475297513,0.79,
883,2017/7/1 12:00 AM,粮油、食品,休闲食品,5274321538,0.95,29749619051,0.81,
884,2017/8/1 12:00 AM,粮油、食品,休闲食品,5664034208,1.02,35413653259,0.84,
885,2017/9/1 12:00 AM,粮油、食品,休闲食品,7683245280,1.16,43096898539,0.88,
886,2017/10/1 12:00 AM,粮油、食品,休闲食品,6519451480,0.98,49616350019,0.9,
887,2017/11/1 12:00 AM,粮油、食品,休闲食品,9511898520,0.97,59128248540,0.91,
888,2017/12/1 12:00 AM,粮油、食品,休闲食品,8207205167,1.08,67335453707,0.93,
889,2017/1/1 12:00 AM,粮油、食品,营养健康食品,422580074.7,0.08,422580074.7,0.08,
890,2017/2/1 12:00 AM,粮油、食品,营养健康食品,393947355.2,0.11,816527430,0.1,
891,2017/3/1 12:00 AM,粮油、食品,营养健康食品,649049483.6,0.12,1465576914,0.1,
892,2017/4/1 12:00 AM,粮油、食品,营养健康食品,503058922.4,0.1,1968635836,0.1,
893,2017/5/1 12:00 AM,粮油、食品,营养健康食品,996136245.5,0.18,2964772081,0.12,
894,2017/6/1 12:00 AM,粮油、食品,营养健康食品,1081338943,0.17,4046111024,0.13,
895,2017/7/1 12:00 AM,粮油、食品,营养健康食品,1104164832,0.2,5150275856,0.14,
896,2017/8/1 12:00 AM,粮油、食品,营养健康食品,1319859357,0.24,6470135213,0.15,
897,2017/9/1 12:00 AM,粮油、食品,营养健康食品,1509949685,0.23,7980084899,0.16,
898,2017/10/1 12:00 AM,粮油、食品,营养健康食品,1681119659,0.25,9661204558,0.17,
899,2017/11/1 12:00 AM,粮油、食品,营养健康食品,2339669065,0.24,12000873623,0.18,
900,2017/12/1 12:00 AM,粮油、食品,营养健康食品,1813366173,0.24,13814239797,0.19,
901,2017/1/1 12:00 AM,粮油、食品,滋补食品,425299952.9,0.08,425299952.9,0.08,
902,2017/2/1 12:00 AM,粮油、食品,滋补食品,227859232.1,0.07,653159185,0.08,
903,2017/3/1 12:00 AM,粮油、食品,滋补食品,414733841.2,0.08,1067893026,0.08,
904,2017/4/1 12:00 AM,粮油、食品,滋补食品,424326767.8,0.08,1492219794,0.08,
905,2017/5/1 12:00 AM,粮油、食品,滋补食品,1435220030,0.26,2927439824,0.12,
906,2017/6/1 12:00 AM,粮油、食品,滋补食品,1570010564,0.25,4497450387,0.14,
907,2017/7/1 12:00 AM,粮油、食品,滋补食品,1471911390,0.26,5969361777,0.16,
908,2017/8/1 12:00 AM,粮油、食品,滋补食品,1783906548,0.32,7753268324,0.18,
909,2017/9/1 12:00 AM,粮油、食品,滋补食品,2320511314,0.35,10073779639,0.21,
910,2017/10/1 12:00 AM,粮油、食品,滋补食品,2405212251,0.36,12478991890,0.23,
911,2017/11/1 12:00 AM,粮油、食品,滋补食品,3743413007,0.38,16222404897,0.25,
912,2017/12/1 12:00 AM,粮油、食品,滋补食品,2721500823,0.36,18943905720,0.26,
913,2017/1/1 12:00 AM,其他商品,无二级类目,31196352944,6.11,31196352944,6.11,
914,2017/2/1 12:00 AM,其他商品,无二级类目,23631708115,6.79,54828061059,6.39,
915,2017/3/1 12:00 AM,其他商品,无二级类目,38442748911,7.12,93270809970,6.67,
916,2017/4/1 12:00 AM,其他商品,无二级类目,32593102720,6.28,1.26E+11,6.56,
917,2017/5/1 12:00 AM,其他商品,无二级类目,13355391289,2.39,1.39E+11,5.62,
918,2017/6/1 12:00 AM,其他商品,无二级类目,15848015282,2.51,1.55E+11,4.99,
919,2017/7/1 12:00 AM,其他商品,无二级类目,11411282464,2.05,1.66E+11,4.55,
920,2017/8/1 12:00 AM,其他商品,无二级类目,8974733530,1.62,1.75E+11,4.16,
921,2017/9/1 12:00 AM,其他商品,无二级类目,10784204986,1.62,1.86E+11,3.82,
922,2017/10/1 12:00 AM,其他商品,无二级类目,7832400734,1.18,1.94E+11,3.5,
923,2017/11/1 12:00 AM,其他商品,无二级类目,13875651039,1.42,2.08E+11,3.19,
924,2017/12/1 12:00 AM,其他商品,无二级类目,9719351521,1.28,2.18E+11,2.99,
925,2017/1/1 12:00 AM,汽车,车载电器,547382016,0.11,547382016,0.11,
926,2017/2/1 12:00 AM,汽车,车载电器,422348442.4,0.12,969730458.5,0.11,
927,2017/3/1 12:00 AM,汽车,车载电器,614777476.9,0.11,1584507935,0.11,
928,2017/4/1 12:00 AM,汽车,车载电器,526209825.6,0.1,2110717761,0.11,
929,2017/5/1 12:00 AM,汽车,车载电器,842256931.6,0.15,2952974693,0.12,
930,2017/6/1 12:00 AM,汽车,车载电器,1086788798,0.17,4039763491,0.13,
931,2017/7/1 12:00 AM,汽车,车载电器,966175146.4,0.17,5005938637,0.14,
932,2017/8/1 12:00 AM,汽车,车载电器,887053541.8,0.16,5892992179,0.14,
933,2017/9/1 12:00 AM,汽车,车载电器,1261491162,0.19,7154483341,0.15,
934,2017/10/1 12:00 AM,汽车,车载电器,1100010663,0.17,8254494004,0.15,
935,2017/11/1 12:00 AM,汽车,车载电器,1719915982,0.18,9974409987,0.15,
936,2017/12/1 12:00 AM,汽车,车载电器,1170134271,0.15,11144544258,0.15,
937,2017/1/1 12:00 AM,汽车,机动车,28399108.93,0.01,28399108.93,0.01,
938,2017/2/1 12:00 AM,汽车,机动车,24450013.03,0.01,52849121.96,0.01,
939,2017/3/1 12:00 AM,汽车,机动车,33939092.18,0.01,86788214.14,0.01,
940,2017/4/1 12:00 AM,汽车,机动车,34128805.48,0.01,120917019.6,0.01,
941,2017/5/1 12:00 AM,汽车,机动车,135414648,0.02,256331667.6,0.01,
942,2017/6/1 12:00 AM,汽车,机动车,201577510,0.03,457909177.6,0.01,
943,2017/7/1 12:00 AM,汽车,机动车,200130741,0.04,658039918.6,0.02,
944,2017/8/1 12:00 AM,汽车,机动车,350435043.6,0.06,1008474962,0.02,
945,2017/9/1 12:00 AM,汽车,机动车,488918501.8,0.07,1497393464,0.03,
946,2017/10/1 12:00 AM,汽车,机动车,312884481.8,0.05,1810277946,0.03,
947,2017/11/1 12:00 AM,汽车,机动车,449307836.5,0.05,2259585782,0.03,
948,2017/12/1 12:00 AM,汽车,机动车,269791865.3,0.04,2529377648,0.03,
949,2017/1/1 12:00 AM,汽车,其他汽车,801691654.8,0.16,801691654.8,0.16,
950,2017/2/1 12:00 AM,汽车,其他汽车,642250815.4,0.18,1443942470,0.17,
951,2017/3/1 12:00 AM,汽车,其他汽车,785222881.1,0.15,2229165351,0.16,
952,2017/4/1 12:00 AM,汽车,其他汽车,793028161.3,0.15,3022193513,0.16,
953,2017/5/1 12:00 AM,汽车,其他汽车,2188045380,0.39,5210238893,0.21,
954,2017/6/1 12:00 AM,汽车,其他汽车,2489153985,0.39,7699392878,0.25,
955,2017/7/1 12:00 AM,汽车,其他汽车,2333392499,0.42,10032785377,0.27,
956,2017/8/1 12:00 AM,汽车,其他汽车,2195630065,0.4,12228415442,0.29,
957,2017/9/1 12:00 AM,汽车,其他汽车,2971030291,0.45,15199445733,0.31,
958,2017/10/1 12:00 AM,汽车,其他汽车,2515258982,0.38,17714704715,0.32,
959,2017/11/1 12:00 AM,汽车,其他汽车,3850200187,0.39,21564904902,0.33,
960,2017/12/1 12:00 AM,汽车,其他汽车,3717074598,0.49,25281979500,0.35,
961,2017/1/1 12:00 AM,汽车,汽车装饰,1973376610,0.39,1973376610,0.39,
962,2017/2/1 12:00 AM,汽车,汽车装饰,1385017881,0.4,3358394491,0.39,
963,2017/3/1 12:00 AM,汽车,汽车装饰,1774597662,0.33,5132992153,0.37,
964,2017/4/1 12:00 AM,汽车,汽车装饰,1411084041,0.27,6544076194,0.34,
965,2017/5/1 12:00 AM,汽车,汽车装饰,2039021314,0.37,8583097508,0.35,
966,2017/6/1 12:00 AM,汽车,汽车装饰,2547237157,0.4,11130334665,0.36,
967,2017/7/1 12:00 AM,汽车,汽车装饰,2220570855,0.4,13350905520,0.36,
968,2017/8/1 12:00 AM,汽车,汽车装饰,1879485805,0.34,15230391325,0.36,
969,2017/9/1 12:00 AM,汽车,汽车装饰,2603077555,0.39,17833468880,0.37,
970,2017/10/1 12:00 AM,汽车,汽车装饰,2377651010,0.36,20211119890,0.36,
971,2017/11/1 12:00 AM,汽车,汽车装饰,3295250210,0.34,23506370099,0.36,
972,2017/12/1 12:00 AM,汽车,汽车装饰,2889431839,0.38,26395801938,0.36,
973,2017/1/1 12:00 AM,汽车,无二级类目,2358818335,0.46,2358818335,0.46,
974,2017/2/1 12:00 AM,汽车,无二级类目,1763416342,0.51,4122234677,0.48,
975,2017/3/1 12:00 AM,汽车,无二级类目,2730497589,0.51,6852732266,0.49,
976,2017/4/1 12:00 AM,汽车,无二级类目,2810899357,0.54,9663631623,0.5,
977,2017/1/1 12:00 AM,日用品,保健器械,212582626.9,0.04,212582626.9,0.04,
978,2017/2/1 12:00 AM,日用品,保健器械,161998814.9,0.05,374581441.7,0.04,
979,2017/3/1 12:00 AM,日用品,保健器械,208162514.5,0.04,582743956.2,0.04,
980,2017/4/1 12:00 AM,日用品,保健器械,182062490.3,0.04,764806446.5,0.04,
981,2017/5/1 12:00 AM,日用品,保健器械,536966818.8,0.1,1301773265,0.05,
982,2017/6/1 12:00 AM,日用品,保健器械,714270882.9,0.11,2016044148,0.06,
983,2017/7/1 12:00 AM,日用品,保健器械,732823678.7,0.13,2748867827,0.08,
984,2017/8/1 12:00 AM,日用品,保健器械,1337821107,0.24,4086688934,0.1,
985,2017/9/1 12:00 AM,日用品,保健器械,1552983405,0.23,5639672340,0.12,
986,2017/10/1 12:00 AM,日用品,保健器械,1436153181,0.22,7075825521,0.13,
987,2017/11/1 12:00 AM,日用品,保健器械,2494864898,0.26,9570690419,0.15,
988,2017/1/1 12:00 AM,五金、电料,电气控制,452255322.4,0.09,452255322.4,0.09,
989,2017/2/1 12:00 AM,五金、电料,电气控制,306907036.3,0.09,759162358.7,0.09,
990,2017/3/1 12:00 AM,五金、电料,电气控制,357798400.1,0.07,1116960759,0.08,
991,2017/4/1 12:00 AM,五金、电料,电气控制,212031324.3,0.04,1328992083,0.07,
992,2017/5/1 12:00 AM,五金、电料,电气控制,2776455668,0.5,4105447751,0.17,
993,2017/6/1 12:00 AM,五金、电料,电气控制,4122427465,0.65,8227875215,0.26,
994,2017/7/1 12:00 AM,五金、电料,电气控制,3195599813,0.58,11423475028,0.31,
995,2017/8/1 12:00 AM,五金、电料,电气控制,4392397585,0.79,15815872613,0.38,
996,2017/9/1 12:00 AM,五金、电料,电气控制,4998152370,0.75,20814024983,0.43,
997,2017/10/1 12:00 AM,五金、电料,电气控制,3854693124,0.58,24668718107,0.45,
998,2017/11/1 12:00 AM,五金、电料,电气控制,7907900522,0.81,32576618629,0.5,
999,2017/12/1 12:00 AM,五金、电料,电气控制,3858661946,0.51,36435280575,0.5,
1000,2017/1/1 12:00 AM,五金、电料,机电五金,146643207.7,0.03,146643207.7,0.03,
1001,2017/2/1 12:00 AM,五金、电料,机电五金,153233049.9,0.04,299876257.6,0.03,
1002,2017/3/1 12:00 AM,五金、电料,机电五金,213415519.9,0.04,513291777.5,0.04,
1003,2017/4/1 12:00 AM,五金、电料,机电五金,131935069.6,0.03,645226847.1,0.03,
1004,2017/5/1 12:00 AM,五金、电料,机电五金,2984090935,0.53,3629317782,0.15,
1005,2017/6/1 12:00 AM,五金、电料,机电五金,2636456870,0.42,6265774652,0.2,
1006,2017/7/1 12:00 AM,五金、电料,机电五金,2215839566,0.4,8481614219,0.23,
1007,2017/8/1 12:00 AM,五金、电料,机电五金,2343539165,0.42,10825153383,0.26,
1008,2017/9/1 12:00 AM,五金、电料,机电五金,2830008026,0.43,13655161409,0.28,
1009,2017/10/1 12:00 AM,五金、电料,机电五金,1980156971,0.3,15635318381,0.28,
1010,2017/11/1 12:00 AM,五金、电料,机电五金,4641213745,0.48,20276532125,0.31,
1011,2017/12/1 12:00 AM,五金、电料,机电五金,3228426006,0.42,23504958132,0.32,
1012,2017/1/1 12:00 AM,五金、电料,机械五金,200584823,0.04,200584823,0.04,
1013,2017/2/1 12:00 AM,五金、电料,机械五金,156296678.8,0.04,356881501.8,0.04,
1014,2017/3/1 12:00 AM,五金、电料,机械五金,195807802,0.04,552689303.9,0.04,
1015,2017/4/1 12:00 AM,五金、电料,机械五金,140691849.1,0.03,693381152.9,0.04,
1016,2017/5/1 12:00 AM,五金、电料,机械五金,3865878397,0.69,4559259550,0.18,
1017,2017/6/1 12:00 AM,五金、电料,机械五金,4710250674,0.75,9269510225,0.3,
1018,2017/7/1 12:00 AM,五金、电料,机械五金,3529971357,0.64,12799481581,0.35,
1019,2017/8/1 12:00 AM,五金、电料,机械五金,3891144015,0.7,16690625597,0.4,
1020,2017/9/1 12:00 AM,五金、电料,机械五金,4897894184,0.74,21588519781,0.44,
1021,2017/10/1 12:00 AM,五金、电料,机械五金,3209540568,0.48,24798060349,0.45,
1022,2017/11/1 12:00 AM,五金、电料,机械五金,7337483775,0.75,32135544124,0.49,
1023,2017/12/1 12:00 AM,五金、电料,机械五金,5295782785,0.7,37431326909,0.51,
1024,2017/1/1 12:00 AM,五金、电料,家用五金工具,1250281616,0.25,1250281616,0.25,
1025,2017/2/1 12:00 AM,五金、电料,家用五金工具,995879080.9,0.29,2246160697,0.26,
1026,2017/3/1 12:00 AM,五金、电料,家用五金工具,1388944681,0.26,3635105378,0.26,
1027,2017/4/1 12:00 AM,五金、电料,家用五金工具,966918929.7,0.19,4602024308,0.24,
1028,2017/5/1 12:00 AM,五金、电料,家用五金工具,5055266645,0.91,9657290953,0.39,
1029,2017/6/1 12:00 AM,五金、电料,家用五金工具,6964908056,1.1,16622199009,0.54,
1030,2017/7/1 12:00 AM,五金、电料,家用五金工具,5633199775,1.01,22255398784,0.61,
1031,2017/8/1 12:00 AM,五金、电料,家用五金工具,5416989607,0.98,27672388391,0.66,
1032,2017/9/1 12:00 AM,五金、电料,家用五金工具,6687440854,1.01,34359829245,0.7,
1033,2017/10/1 12:00 AM,五金、电料,家用五金工具,4868625768,0.73,39228455014,0.71,
1034,2017/11/1 12:00 AM,五金、电料,家用五金工具,11685850493,1.2,50914305506,0.78,
1035,2017/12/1 12:00 AM,五金、电料,家用五金工具,6243623589,0.82,57157929095,0.79,
1036,2017/1/1 12:00 AM,五金、电料,其他五金、电料,500046518.8,0.1,500046518.8,0.1,
1037,2017/2/1 12:00 AM,五金、电料,其他五金、电料,458256594.4,0.13,958303113.3,0.11,
1038,2017/3/1 12:00 AM,五金、电料,其他五金、电料,560052567.6,0.1,1518355681,0.11,
